Batch;Tunge nr;Plassering;Kraft;Filnavn;Vekt [gr];Start time;End time;Tongue Temp (IR);Pipe temp sensor;Pipe temp IR;Frostskade;Avrivningsskade;Dårlig kvalitet;Kommentar;contact_time(s);total_force_app_time(s);num_force_applications;detach_force(g);plot_path
4;4;APEX;Rykk;12.03.25 15-38-05.csv;233;12.03.25 15-37-00;12.03.25 15-38-59;32.0;-8.0;-8.0;TRUE;TRUE;TRUE;Dårlig apex med løs hinne;3.211;2.635;1;692.9756655172414;./main/output/plots/12.03.25 15-38-05.png
4;5;BASIS;Rykk;12.03.25 15-39-28.csv;148;12.03.25 15-38-00;12.03.25 15-39-59;34.0;-8.0;-5.0;TRUE;TRUE;FALSE;"Dårlig rykk, ""hakket"" litt i rykket";5.09;3.958;1;2199.3581783251234;./main/output/plots/12.03.25 15-39-28.png
4;6;BASIS;Motor;12.03.25 15-42-56.csv;175;12.03.25 15-41-00;12.03.25 15-43-59;29.0;;-29.0;TRUE;FALSE;FALSE;løsnet fint;4.554250000000001;1.415992;1;465.7768290640392;./main/output/plots/12.03.25 15-42-56.png
5;1;APEX;Motor;12.03.25 15-59-53.csv;196;12.03.25 15-59-00;12.03.25 16-00-59;37.0;6.0;-16.0;TRUE;FALSE;TRUE;seig og løs hinne;6.547212;1.44;1;1238.9403192118227;./main/output/plots/12.03.25 15-59-53.png
5;2;APEX;Motor;12.03.25 16-01-44.csv;196;12.03.25 16-01-00;12.03.25 16-02-59;37.0;3.0;-11.0;TRUE;TRUE;TRUE;løs hinne som ble strekt ;7.441166;2.751;1;1399.4227147783251;./main/output/plots/12.03.25 16-01-44.png
5;3;BASIS;Rykk;12.03.25 16-04-11.csv;220;12.03.25 16-03-00;12.03.25 16-04-59;35.0;-3.0;-6.0;TRUE;TRUE;FALSE;vanninnslipp i pose, tunge ser kokt ut. Ok rykk med bevegelse mot personen (ikke rett opp);6.028007;4.915998999999999;1;2575.8096990147783;./main/output/plots/12.03.25 16-04-11.png
5;4;BASIS;Rykk;12.03.25 16-06-10.csv;205;12.03.25 16-05-00;12.03.25 16-06-59;36.0;-3.0;-6.0;TRUE;FALSE;FALSE;Liten frostskade, løsnet lett;2.57898;1.5560000000000005;1;1462.2749394088669;./main/output/plots/12.03.25 16-06-10.png
5;5;BASIS;Motor;12.03.25 16-09-59.csv;231;12.03.25 16-09-00;12.03.25 16-10-59;37.0;;-22.0;TRUE;FALSE;FALSE;Løsnet lett;8.769257;6.3339929999999995;1;347.3311285714285;./main/output/plots/12.03.25 16-09-59.png
5;6;APEX;Motor;12.03.25 16-11-49.csv;158;12.03.25 16-11-00;12.03.25 16-12-59;36.0;-3.0;-25.0;TRUE;FALSE;TRUE;ingen hinne (kun muskel) i kontaktområde. God strekk i tunge ved de-attach;9.288214;4.612;1;1011.826879802956;./main/output/plots/12.03.25 16-11-49.png
5;1;BASIS;Rykk;12.03.25 16-13-24.csv;196;12.03.25 16-13-00;12.03.25 16-15-59;36.0;-21.0;-17.0;TRUE;FALSE;FALSE;;7.506;7.198;1;550.0210133004925;./main/output/plots/12.03.25 16-13-24.png
5;2;BASIS;Motor;12.03.25 16-14-49.csv;196;12.03.25 16-14-00;12.03.25 16-15-59;35.0;-23.0;-18.0;FALSE;TRUE;FALSE;God strekk i tunge ved skadested;5.171214;3.355214;2;313.23635862068977;./main/output/plots/12.03.25 16-14-49.png
5;3;APEX;Motor;12.03.25 16-17-56.csv;220;12.03.25 16-16-00;12.03.25 16-18-59;35.0;-14.0;-8.0;TRUE;TRUE;TRUE;grå tunge etter vanninnslipp i pose. løs hinne som ble strekt ;7.592214;3.016;1;2177.8167738916254;./main/output/plots/12.03.25 16-17-56.png
5;4;APEX;Rykk;12.03.25 16-19-28.csv;205;12.03.25 16-18-00;12.03.25 16-20-59;35.0;-14.0;-7.0;TRUE;TRUE;TRUE;Flyttet motor før rykk;8.230993;5.615;1;1901.685431034483;./main/output/plots/12.03.25 16-19-28.png
5;5;APEX;Rykk;12.03.25 16-20-46.csv;231;12.03.25 16-20-00;12.03.25 16-20-59;36.0;-14.0;-4.0;FALSE;TRUE;TRUE;Liten avrivningsskade;2.1990000000000003;1.428013;1;1833.0475566502464;./main/output/plots/12.03.25 16-20-46.png
5;6;BASIS;Rykk;12.03.25 16-22-05.csv;158;12.03.25 16-21-00;12.03.25 16-22-59;34.0;-13.0;0.0;TRUE;TRUE;FALSE;tynn hinne igjen på rør;3.778;3.382;1;1865.0714482758624;./main/output/plots/12.03.25 16-22-05.png
6;1;BASIS;Motor;12.03.25 16-40-59.csv;208;12.03.25 16-40-00;12.03.25 16-41-59;36.0;;-21.0;TRUE;TRUE;FALSE;Liten avrivning;5.187213;2.852;1;591.8655650246305;./main/output/plots/12.03.25 16-40-59.png
6;2;BASIS;Rykk;12.03.25 16-42-47.csv;207;12.03.25 16-42-00;12.03.25 16-42-59;36.0;;-13.0;TRUE;TRUE;FALSE;"Satt veldig godt, slapp ikke ved rykk så ble mer ""dratt"" av";6.811992999999999;5.508001999999999;1;2371.625366009852;./main/output/plots/12.03.25 16-42-47.png
6;3;BASIS;Rykk;12.03.25 16-44-35.csv;180;12.03.25 16-43-00;12.03.25 16-44-59;36.0;0.0;-8.0;TRUE;TRUE;FALSE;Satt godt fast;3.819;3.3480000000000003;1;2564.750781773399;./main/output/plots/12.03.25 16-44-35.png
6;4;APEX;Motor;12.03.25 16-48-43.csv;225;12.03.25 16-47-00;12.03.25 16-48-59;36.0;-2.0;-21.0;TRUE;FALSE;FALSE;Løsnet lett;4.548382;3.1551419999999997;1;157.36540344827569;./main/output/plots/12.03.25 16-48-43.png
6;5;APEX;Motor;12.03.25 16-50-53.csv;147;12.03.25 16-49-00;12.03.25 16-51-59;36.0;-11.0;-20.0;TRUE;FALSE;TRUE;På muskel, frostskade;6.708214;2.508;1;1359.9265817733992;./main/output/plots/12.03.25 16-50-53.png
6;6;APEX;Motor;12.03.25 16-52-43.csv;178;12.03.25 16-51-00;12.03.25 16-52-59;36.0;-15.0;-13.0;TRUE;FALSE;TRUE;Dårlig apex;7.235214;3.186;1;453.0953679802957;./main/output/plots/12.03.25 16-52-43.png
6;1;APEX;Motor;12.03.25 16-54-19.csv;208;12.03.25 16-53-00;12.03.25 16-54-59;36.0;-17.0;-8.0;TRUE;FALSE;TRUE;Festet på muske, mye strekk i tunga;11.866199;6.1639930000000005;1;1233.154669458128;./main/output/plots/12.03.25 16-54-19.png
6;2;APEX;Rykk;12.03.25 16-57-55.csv;207;12.03.25 16-56-00;12.03.25 16-58-59;35.0;-11.0;-25.0;TRUE;FALSE;TRUE;På muskel, løsnet lett;4.656015;2.148000000000001;1;527.4761935960589;./main/output/plots/12.03.25 16-57-55.png
6;3;APEX;Rykk;12.03.25 16-59-34.csv;180;12.03.25 16-58-00;12.03.25 16-59-59;35.0;-12.0;-20.0;TRUE;FALSE;TRUE;På muskel ;5.648000000000001;4.6080000000000005;1;1113.214520689655;./main/output/plots/12.03.25 16-59-34.png
6;4;BASIS;Rykk;12.03.25 17-00-57.csv;225;12.03.25 17-00-00;12.03.25 17-01-59;35.0;-15.0;-13.0;TRUE;TRUE;FALSE;Satt veldig godt, løftet røret, mye avrivning;5.16;2.8909850000000006;1;2656.3818103448275;./main/output/plots/12.03.25 17-00-57.png
6;5;BASIS;Motor;12.03.25 17-02-42.csv;147;12.03.25 17-01-00;12.03.25 17-03-59;33.0;-17.0;-12.0;TRUE;TRUE;FALSE;Rolig avrivning, mye igjen på pipe;5.2422640000000005;2.243007;1;2042.611903448276;./main/output/plots/12.03.25 17-02-42.png
6;6;BASIS;Rykk;12.03.25 17-05-58.csv;178;12.03.25 17-05-00;12.03.25 17-06-59;35.0;-10.0;-21.0;TRUE;FALSE;FALSE;Satt godt, to/tre mindre rykk;6.562;4.024000999999999;1;4011.9744921182264;./main/output/plots/12.03.25 17-05-58.png
7;1;BASIS;Rykk;12.03.25 17-34-20.csv;222;12.03.25 17-33-00;12.03.25 17-34-59;35.0;;-28.0;TRUE;FALSE;FALSE;Løsnet lett;2.648;2.444;1;617.2711857142858;./main/output/plots/12.03.25 17-34-20.png
7;2;APEX;Rykk;12.03.25 17-35-53.csv;262;12.03.25 17-34-00;12.03.25 17-36-59;35.0;;-24.0;TRUE;FALSE;TRUE;Løsnet lett;6.156;2.42;1;1025.618502463054;./main/output/plots/12.03.25 17-35-53.png
7;3;APEX;Rykk;12.03.25 17-37-39.csv;209;12.03.25 17-37-00;12.03.25 17-39-59;36.0;-6.0;-20.0;TRUE;FALSE;TRUE;Dårlig forsøk, la på tunge før sampling startet;4.700986;1.3859930000000005;2;2474.31531182266;./main/output/plots/12.03.25 17-37-39.png
7;4;BASIS;Motor;12.03.25 17-39-58.csv;213;12.03.25 17-39-00;12.03.25 17-41-59;35.0;-8.0;-39.0;TRUE;TRUE;FALSE;Liten avrivning, fint drag - slapp ikke lett;8.250212999999999;5.892;1;1095.5800310344828;./main/output/plots/12.03.25 17-39-58.png
7;5;APEX;Rykk;12.03.25 17-42-27.csv;178;12.03.25 17-40-00;12.03.25 17-42-59;33.0;-8.0;-24.0;TRUE;FALSE;TRUE;;4.306;1.679002;1;568.5308226600985;./main/output/plots/12.03.25 17-42-27.png
7;6;BASIS;Motor;12.03.25 17-44-18.csv;203;12.03.25 17-43-00;12.03.25 17-44-59;35.0;-14.0;-25.0;TRUE;FALSE;FALSE;Løsnet lett;5.555206;2.9022129999999997;1;574.5940128078815;./main/output/plots/12.03.25 17-44-18.png
7;1;APEX;Motor;12.03.25 17-45-51.csv;222;12.03.25 17-45-00;12.03.25 17-46-59;35.0;-22.0;-19.0;TRUE;TRUE;TRUE;Dårlig resultat, satt veldig godt og løftet røret;13.072214;4.908;1;2976.620726600985;./main/output/plots/12.03.25 17-45-51.png
7;2;BASIS;Rykk;12.03.25 17-50-01.csv;262;12.03.25 17-49-00;12.03.25 17-50-59;34.0;-7.0;-21.0;TRUE;FALSE;FALSE;;2.587;2.263;1;682.2369871921184;./main/output/plots/12.03.25 17-50-01.png
7;3;BASIS;Motor;12.03.25 17-51-26.csv;209;12.03.25 17-50-00;12.03.25 17-51-59;34.0;-10.0;-20.0;TRUE;FALSE;FALSE;;9.931198;7.699214;1;1851.1090315270935;./main/output/plots/12.03.25 17-51-26.png
7;4;APEX;Motor;12.03.25 17-53-54.csv;213;12.03.25 17-53-00;12.03.25 17-54-59;32.0;-14.0;-12.0;TRUE;TRUE;TRUE;Dårlig og seig apex;6.710258;2.564007;1;1715.4558266009851;./main/output/plots/12.03.25 17-53-54.png
7;5;BASIS;Motor;12.03.25 17-55-43.csv;178;12.03.25 17-55-00;12.03.25 17-56-59;33.0;-15.0;-4.0;TRUE;FALSE;FALSE;;8.155214;4.595;1;1321.7754522167488;./main/output/plots/12.03.25 17-55-43.png
7;6;APEX;Rykk;12.03.25 17-57-08.csv;203;12.03.25 17-57-00;12.03.25 17-59-59;33.0;-15.0;-5.0;TRUE;TRUE;TRUE;Hinne løsnet;8.247993;6.22;1;1672.4370655172413;./main/output/plots/12.03.25 17-57-08.png
8;1;BASIS;Rykk;12.03.25 18-09-20.csv;251;12.03.25 18-08-00;12.03.25 18-09-59;33.0;;-26.0;TRUE;FALSE;FALSE;;4.923007;3.883014999999999;1;1200.5543477832514;./main/output/plots/12.03.25 18-09-20.png
8;2;APEX;Rykk;12.03.25 18-11-12.csv;164;12.03.25 18-10-00;12.03.25 18-11-59;33.0;;-20.0;TRUE;FALSE;TRUE;bra rykk, på muskel;7.861;5.265;1;1477.5396610837438;./main/output/plots/12.03.25 18-11-12.png
8;3;BASIS;Motor;12.03.25 18-13-13.csv;254;12.03.25 18-11-00;12.03.25 18-13-59;35.0;-7.0;-8.0;TRUE;TRUE;FALSE;"Rift i muskel, løftet røret, litt sen sampling. Lekkasje i pose, grå ""kokt"" tunge";13.250214;8.316;1;1334.67040591133;./main/output/plots/12.03.25 18-13-13.png
8;4;BASIS;Motor;12.03.25 18-15-56.csv;155;12.03.25 18-14-00;12.03.25 18-16-59;34.0;-12.0;-8.0;TRUE;TRUE;FALSE;Løftet rør, lang kontakt;10.488214;6.0600000000000005;1;3913.469001477832;./main/output/plots/12.03.25 18-15-56.png
8;5;APEX;Motor;12.03.25 18-17-57.csv;178;12.03.25 18-16-00;12.03.25 18-18-59;34.0;-11.0;-3.0;TRUE;TRUE;TRUE;løs hinne som løsnet;4.592214;1.5680000000000005;1;539.8801142857141;./main/output/plots/12.03.25 18-17-57.png
8;6;APEX;Motor;12.03.25 18-22-25.csv;197;12.03.25 18-20-00;12.03.25 18-22-59;33.0;-6.0;-27.0;TRUE;FALSE;TRUE;ingen hinne, løsnet lett;8.011213999999999;4.951993;1;29.419281773398783;./main/output/plots/12.03.25 18-22-25.png
8;1;APEX;Rykk;12.03.25 18-23-48.csv;251;12.03.25 18-23-00;12.03.25 18-24-59;34.0;-10.0;-25.0;TRUE;FALSE;TRUE;kontaktareal på overgang hinne/muskel;3.1479930000000005;2.1159929999999996;1;852.6894876847291;./main/output/plots/12.03.25 18-23-48.png
8;2;BASIS;Motor;12.03.25 18-25-40.csv;164;12.03.25 18-24-00;12.03.25 18-25-59;33.0;-13.0;-20.0;TRUE;FALSE;FALSE;Løsnet lett;6.3882140000000005;3.832;2;331.2978334975368;./main/output/plots/12.03.25 18-25-40.png
8;3;APEX;Rykk;12.03.25 18-27-04.csv;254;12.03.25 18-26-00;12.03.25 18-27-59;35.0;-16.0;-15.0;TRUE;TRUE;FALSE;"Trengte to rykk, løftet rør først. Lekkasje i pose, grå ""kokt"" tunge";8.689;4.786;1;3155.0578507389164;./main/output/plots/12.03.25 18-27-04.png
8;4;APEX;Motor;12.03.25 18-29-54.csv;155;12.03.25 18-29-00;12.03.25 18-31-59;34.0;-10.0;-12.0;TRUE;TRUE;TRUE;Løftet rør, tunge datt ned fra mount;10.215214;3.12;1;3142.93147044335;./main/output/plots/12.03.25 18-29-54.png
8;5;BASIS;Rykk;12.03.25 18-32-31.csv;178;12.03.25 18-31-00;12.03.25 18-32-59;34.0;-11.0;-9.0;TRUE;TRUE;FALSE;Bra rykk, holdt mulignes borti røret ved rykk;8.585947;7.573985;2;2737.871939901478;./main/output/plots/12.03.25 18-32-31.png
8;6;BASIS;Rykk;12.03.25 18-33-58.csv;197;12.03.25 18-33-00;12.03.25 18-34-59;33.0;-11.0;-6.0;TRUE;TRUE;FALSE;Trengte to rykk, touchet røret ved avrivning;3.24;2.344007;1;2947.457635960591;./main/output/plots/12.03.25 18-33-58.png
9;1;BASIS;Motor;12.03.25 18-47-21.csv;178;12.03.25 18-46-00;12.03.25 18-47-59;35.0;;-20.0;TRUE;TRUE;FALSE;Kjørte motor litt ned etter sampling hadde begynt;7.426206;2.2762450000000003;1;1176.258888669951;./main/output/plots/12.03.25 18-47-21.png
9;2;BASIS;Rykk;12.03.25 18-49-16.csv;240;12.03.25 18-48-00;12.03.25 18-49-59;32.0;;-15.0;TRUE;TRUE;FALSE;Stor avrivning, måtte holde røret som ble løftet;8.381;6.648997;1;3667.0344807881775;./main/output/plots/12.03.25 18-49-16.png
9;3;APEX;Rykk;12.03.25 18-51-09.csv;189;12.03.25 18-50-00;12.03.25 18-51-59;34.0;-8.0;-11.0;TRUE;TRUE;TRUE;På muskel;6.12;3.397985;1;1221.3485280788177;./main/output/plots/12.03.25 18-51-09.png
9;4;BASIS;Rykk;12.03.25 18-52-44.csv;189;12.03.25 18-51-00;12.03.25 18-52-59;33.0;-10.0;-6.0;TRUE;TRUE;FALSE;Satt godt fast mtp kontakttid;3.048;1.7240000000000002;1;3680.9328497536944;./main/output/plots/12.03.25 18-52-44.png
9;5;APEX;Motor;12.03.25 18-55-29.csv;247;12.03.25 18-54-00;12.03.25 18-55-59;34.0;;-25.0;TRUE;TRUE;FALSE;ok apex, liten avrivning, rørte røret ved drag pga god adhesjon;7.830214;3.4880000000000004;1;2286.2710201970444;./main/output/plots/12.03.25 18-55-29.png
9;6;APEX;Rykk;12.03.25 18-57-04.csv;211;12.03.25 18-56-00;12.03.25 18-57-59;32.0;-9.0;-23.0;TRUE;FALSE;FALSE;Slapp lett;2.3200000000000003;1.168;1;699.8928261083744;./main/output/plots/12.03.25 18-57-04.png
9;1;APEX;Motor;12.03.25 18-58-33.csv;178;12.03.25 18-57-00;12.03.25 18-58-59;33.0;-12.0;-18.0;TRUE;TRUE;FALSE;middels apex, satt godt og løsnet fra mount;8.054216;3.992007000000001;1;3445.599944827586;./main/output/plots/12.03.25 18-58-33.png
9;2;APEX;Rykk;12.03.25 19-00-12.csv;240;12.03.25 18-59-00;12.03.25 19-00-59;32.0;-14.0;-14.0;TRUE;TRUE;TRUE;Trengte to rykk;12.102;2.455007;1;3468.8279408866993;./main/output/plots/12.03.25 19-00-12.png
9;3;BASIS;Rykk;12.03.25 19-02-08.csv;189;12.03.25 19-01-00;12.03.25 19-02-59;34.0;-13.0;-13.0;TRUE;TRUE;FALSE;Bra rykk og fin skade;5.215961;3.183993;1;3528.9047615763548;./main/output/plots/12.03.25 19-02-08.png
9;4;APEX;Motor;12.03.25 19-03-35.csv;189;12.03.25 19-02-00;12.03.25 19-03-59;32.0;-8.0;-11.0;TRUE;TRUE;FALSE;middels apex, liten avrivning;10.065206;6.494993;1;1008.5817921182268;./main/output/plots/12.03.25 19-03-35.png
9;5;BASIS;Motor;12.03.25 19-05-01.csv;247;12.03.25 19-04-00;12.03.25 19-05-59;34.0;;-10.0;TRUE;TRUE;FALSE;Løsnet greit;8.683213;3.2040149999999996;1;1938.576954187192;./main/output/plots/12.03.25 19-05-01.png
9;6;BASIS;Motor;12.03.25 19-06-37.csv;211;12.03.25 19-05-00;12.03.25 19-06-59;31.0;-4.0;-7.0;TRUE;TRUE;FALSE;;6.510196;2.186993;1;2104.332617241379;./main/output/plots/12.03.25 19-06-37.png
10;1;APEX;Motor;25.03.25 12-48-13.csv;193;25.03.25 12-47-00;25.03.25 12-48-59;35.0;-8.0;-28.0;TRUE;FALSE;FALSE;Overgang løs hinne;5.679213000000001;2.45;1;1522.4158078817734;./main/output/plots/25.03.25 12-48-13.png
10;2;BASIS;Motor;25.03.25 12-50-21.csv;204;25.03.25 12-49-00;25.03.25 12-50-59;37.0;-25.0;-16.0;TRUE;TRUE;FALSE;;9.526198;6.22;1;842.0789049261082;./main/output/plots/25.03.25 12-50-21.png
10;3;APEX;Rykk;25.03.25 12-52-18.csv;174;25.03.25 12-51-00;25.03.25 12-52-59;37.0;-26.0;-17.0;TRUE;TRUE;TRUE;løs hinne som ble igjen;3.136015;1.844015;1;2030.677666502463;./main/output/plots/25.03.25 12-52-18.png
10;4;BASIS;Motor;25.03.25 12-54-20.csv;173;25.03.25 12-53-00;25.03.25 12-54-59;35.0;-21.0;-7.0;TRUE;FALSE;FALSE;;9.576204;6.848993;1;901.3658029556652;./main/output/plots/25.03.25 12-54-20.png
10;5;BASIS;Rykk;25.03.25 12-58-34.csv;178;25.03.25 12-57-00;25.03.25 12-58-59;31.0;-11.0;-31.0;TRUE;FALSE;FALSE;;9.879;5.696015;2;258.02716945812824;./main/output/plots/25.03.25 12-58-34.png
10;6;APEX;Rykk;25.03.25 13-00-35.csv;186;25.03.25 13-00-00;25.03.25 13-01-59;35.0;-21.0;-23.0;TRUE;FALSE;TRUE;;7.456015;3.843007;1;1297.6294379310343;./main/output/plots/25.03.25 13-00-35.png
10;1;BASIS;Rykk;25.03.25 13-02-10.csv;193;25.03.25 13-02-00;25.03.25 13-03-59;36.0;-25.0;-19.0;TRUE;TRUE;FALSE;Liten avrivning;3.804008;2.199711;1;1050.063406403941;./main/output/plots/25.03.25 13-02-10.png
10;2;APEX;Motor;25.03.25 13-04-12.csv;204;25.03.25 13-03-00;25.03.25 13-04-59;35.0;-26.0;-12.0;TRUE;FALSE;FALSE;;7.502213;4.032;1;819.1924970443349;./main/output/plots/25.03.25 13-04-12.png
10;3;BASIS;Motor;25.03.25 13-07-53.csv;174;25.03.25 13-07-00;25.03.25 13-08-59;36.0;-10.0;-8.0;TRUE;FALSE;FALSE;;8.996213999999998;6.345001;1;1177.2836532019703;./main/output/plots/25.03.25 13-07-53.png
10;4;APEX;Motor;25.03.25 13-09-37.csv;173;25.03.25 13-08-00;25.03.25 13-09-59;37.0;-14.0;-7.0;TRUE;TRUE;TRUE;"Hinne løsnet, står ""før"" på etter-bildet";6.250213;3.2680149999999997;1;823.2275073891626;./main/output/plots/25.03.25 13-09-37.png
10;5;APEX;Rykk;25.03.25 13-11-24.csv;178;25.03.25 13-10-00;25.03.25 13-12-59;35.0;-17.0;-6.0;TRUE;TRUE;FALSE;Fine skader. På formalin;7.386993;5.3508830000000005;1;4143.507289655172;./main/output/plots/25.03.25 13-11-24.png
10;6;BASIS;Rykk;25.03.25 13-15-27.csv;186;25.03.25 13-15-00;25.03.25 13-16-59;33.0;-10.0;1.0;FALSE;FALSE;FALSE;Satt ikke fast i røret - validerer IR kamera;4.984;3.228;1;169.38503743842384;./main/output/plots/25.03.25 13-15-27.png
11;1;APEX;Rykk;25.03.25 13-31-46.csv;230;25.03.25 13-31-00;25.03.25 13-32-59;35.0;-22.0;-5.0;TRUE;FALSE;TRUE;blodig overflate på tunge;8.398;4.699;1;1196.241797044335;./main/output/plots/25.03.25 13-31-46.png
